,vendor_X,software_X,title_X,DisplayName0,release_X,Version0,fz_ratio,fz_ptl_ratio,fz_tok_set_ratio,fz_ptl_tok_sort_ratio,fz_uwratio,fz_rel_ratio,fz_rel_ptl_ratio,t_cve_name,titlX_len,DsplyNm0_len,match
1567,adobe,flash_player,Adobe Flash Player 10.3.183.61,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.61,-,33,30,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.61,30,33,0
1568,adobe,flash_player,Adobe Flash Player 10.3.183.63,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.63,-,33,30,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.63,30,33,0
1569,adobe,flash_player,Adobe Flash Player 10.3.183.67,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.67,-,33,30,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.67,30,33,0
1570,adobe,flash_player,Adobe Flash Player 10.3.183.68,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.68,-,33,30,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.68,30,33,0
1571,adobe,flash_player,Adobe Flash Player 10.3.183.7,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.7,-,33,32,100,33,32,0,0,cpe:/a:adobe:flash_player:10.3.183.7,29,33,0
1572,adobe,flash_player,Adobe Flash Player 10.3.183.75,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.75,-,33,34,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.75,30,33,0
1573,adobe,flash_player,Adobe Flash Player 10.3.183.86,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.183.86,-,33,30,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.183.86,30,33,0
1574,adobe,flash_player,Adobe Flash Player 10.3.185.22,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.185.22,-,36,38,100,29,31,0,0,cpe:/a:adobe:flash_player:10.3.185.22,30,33,0
1575,adobe,flash_player,Adobe Flash Player 10.3.185.24,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.185.24,-,36,38,100,29,31,0,0,cpe:/a:adobe:flash_player:10.3.185.24,30,33,0
1576,adobe,flash_player,Adobe Flash Player 10.3.186.3,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.186.3,-,33,32,100,33,33,0,0,cpe:/a:adobe:flash_player:10.3.186.3,29,33,0
1577,adobe,flash_player,Adobe Flash Player 10.3.186.6,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.186.6,-,30,32,100,33,31,0,0,cpe:/a:adobe:flash_player:10.3.186.6,29,33,0
1578,adobe,flash_player,Adobe Flash Player 10.3.186.7,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.186.7,-,33,32,100,33,32,0,0,cpe:/a:adobe:flash_player:10.3.186.7,29,33,0
1579,adobe,flash_player,Adobe Flash Player 11.0,Adobe Acrobat 9.3.0 - CPSID_52073,11,-,29,36,100,29,85,0,0,cpe:/a:adobe:flash_player:11.0,23,33,0
1580,adobe,flash_player,Adobe Flash Player 11.0.1.152,Adobe Acrobat 9.3.0 - CPSID_52073,11.0.1.152,-,33,32,100,29,36,0,0,cpe:/a:adobe:flash_player:11.0.1.152,29,33,0
1581,adobe,flash_player,Adobe Flash Player 11.0.1.152 x64 (64-bit),Adobe Acrobat 9.3.0 - CPSID_52073,11.0.1.152,-,30,31,100,27,29,0,0,cpe:/a:adobe:flash_player:11.0.1.152::~~~~x64~,42,33,0
1582,adobe,flash_player,Adobe Flash Player 11.0.1.153,Adobe Acrobat 9.3.0 - CPSID_52073,11.0.1.153,-,33,32,100,29,36,0,0,cpe:/a:adobe:flash_player:11.0.1.153,29,33,0
1583,adobe,flash_player,Adobe Flash Player 11.3.300.257,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.257,-,39,37,100,28,38,0,0,cpe:/a:adobe:flash_player:11.3.300.257,31,33,0
1584,adobe,flash_player,Adobe Flash Player 11.3.300.262,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.262,-,36,37,100,28,35,0,0,cpe:/a:adobe:flash_player:11.3.300.262,31,33,0
1585,adobe,flash_player,Adobe Flash Player 11.3.300.265,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.265,-,36,37,100,28,35,0,0,cpe:/a:adobe:flash_player:11.3.300.265,31,33,0
1586,adobe,flash_player,Adobe Flash Player 11.3.300.268,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.268,-,36,37,100,28,35,0,0,cpe:/a:adobe:flash_player:11.3.300.268,31,33,0
1587,adobe,flash_player,Adobe Flash Player 11.3.300.270,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.270,-,39,40,100,32,38,0,0,cpe:/a:adobe:flash_player:11.3.300.270,31,33,0
1588,adobe,flash_player,Adobe Flash Player 11.3.300.271,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.271,-,39,37,100,28,38,0,0,cpe:/a:adobe:flash_player:11.3.300.271,31,33,0
1589,adobe,flash_player,Adobe Flash Player 11.3.300.273,Adobe Acrobat 9.3.0 - CPSID_52073,11.3.300.273,-,43,37,100,28,42,0,0,cpe:/a:adobe:flash_player:11.3.300.273,31,33,0
1590,adobe,flash_player,Adobe Flash Player 11.9.900.117,Adobe Acrobat 9.3.0 - CPSID_52073,11.9.900.117,-,36,33,100,28,31,0,0,cpe:/a:adobe:flash_player:11.9.900.117,31,33,0
1591,adobe,flash_player,Adobe Flash Player 11.9.900.152,Adobe Acrobat 9.3.0 - CPSID_52073,11.9.900.152,-,36,37,100,28,35,0,0,cpe:/a:adobe:flash_player:11.9.900.152,31,33,0
1592,adobe,flash_player,Adobe Flash Player 11.9.900.170,Adobe Acrobat 9.3.0 - CPSID_52073,11.9.900.170,-,36,33,100,32,31,0,0,cpe:/a:adobe:flash_player:11.9.900.170,31,33,0
1593,adobe,flash_player,Adobe Flash Player 12.0.0.38,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.38,-,34,33,100,30,33,0,0,cpe:/a:adobe:flash_player:12.0.0.38,28,33,0
1594,adobe,flash_player,Adobe Flash Player 12.0.0.41,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.41,-,30,33,100,30,29,0,0,cpe:/a:adobe:flash_player:12.0.0.41,28,33,0
1595,adobe,flash_player,Adobe Flash Player 12.0.0.43,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.43,-,34,33,100,30,33,0,0,cpe:/a:adobe:flash_player:12.0.0.43,28,33,0
1596,adobe,flash_player,Adobe Flash Player 12.0.0.44,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.44,-,30,33,100,30,29,0,0,cpe:/a:adobe:flash_player:12.0.0.44,28,33,0
1597,adobe,flash_player,Adobe Flash Player 12.0.0.70,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.70,-,34,33,100,30,33,0,0,cpe:/a:adobe:flash_player:12.0.0.70,28,33,0
1598,adobe,flash_player,Adobe Flash Player 12.0.0.77,Adobe Acrobat 9.3.0 - CPSID_52073,12.0.0.77,-,34,33,100,30,33,0,0,cpe:/a:adobe:flash_player:12.0.0.77,28,33,0
1599,adobe,flash_player,Adobe Flash Player 13.0.0.182,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.182,-,33,32,100,33,36,0,0,cpe:/a:adobe:flash_player:13.0.0.182,29,33,0
1600,adobe,flash_player,Adobe Flash Player 13.0.0.201,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.201,-,37,32,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.201,29,33,0
1601,adobe,flash_player,Adobe Flash Player 13.0.0.206,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.206,-,37,32,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.206,29,33,0
1602,adobe,flash_player,Adobe Flash Player 13.0.0.214,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.214,-,33,32,100,33,36,0,0,cpe:/a:adobe:flash_player:13.0.0.214,29,33,0
1603,adobe,flash_player,Adobe Flash Player 13.0.0.223,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.223,-,37,32,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.223,29,33,0
1604,adobe,flash_player,Adobe Flash Player 13.0.0.231,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.231,-,37,32,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.231,29,33,0
1605,adobe,flash_player,Adobe Flash Player 13.0.0.250,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.250,-,37,36,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.250,29,33,0
1606,adobe,flash_player,Adobe Flash Player 13.0.0.258,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.258,-,33,36,100,33,36,0,0,cpe:/a:adobe:flash_player:13.0.0.258,29,33,0
1607,adobe,flash_player,Adobe Flash Player 13.0.0.260,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.260,-,37,32,100,33,40,0,0,cpe:/a:adobe:flash_player:13.0.0.260,29,33,0
1608,adobe,flash_player,Adobe Flash Player 13.0.0.262,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.262,-,33,32,100,33,36,0,0,cpe:/a:adobe:flash_player:13.0.0.262,29,33,0
1609,adobe,flash_player,Adobe Flash Player 13.0.0.264,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.264,-,33,32,100,33,36,0,0,cpe:/a:adobe:flash_player:13.0.0.264,29,33,0
1610,adobe,flash_player,Adobe Flash Player 13.0.0.292,Adobe Acrobat 9.3.0 - CPSID_52073,13.0.0.292,-,33,32,100,38,37,0,0,cpe:/a:adobe:flash_player:13.0.0.292,29,33,0
1611,adobe,flash_player,Adobe Flash Player 14.0.0.125,Adobe Acrobat 9.3.0 - CPSID_52073,14.0.0.125,-,33,36,100,29,32,0,0,cpe:/a:adobe:flash_player:14.0.0.125,29,33,0
1612,adobe,flash_player,Adobe Flash Player 14.0.0.145,Adobe Acrobat 9.3.0 - CPSID_52073,14.0.0.145,-,33,36,100,29,32,0,0,cpe:/a:adobe:flash_player:14.0.0.145,29,33,0
1613,adobe,flash_player,Adobe Flash Player 15.0.0.189,Adobe Acrobat 9.3.0 - CPSID_52073,15.0.0.189,-,30,32,100,33,33,0,0,cpe:/a:adobe:flash_player:15.0.0.189,29,33,0
1614,adobe,flash_player,Adobe Flash Player 15.0.0.239,Adobe Acrobat 9.3.0 - CPSID_52073,15.0.0.239,-,37,32,100,33,36,0,0,cpe:/a:adobe:flash_player:15.0.0.239,29,33,0
1615,adobe,flash_player,Adobe Flash Player 16.0.0.234,Adobe Acrobat 9.3.0 - CPSID_52073,16.0.0.234,-,37,32,100,29,36,0,0,cpe:/a:adobe:flash_player:16.0.0.234,29,33,0
1616,adobe,flash_player,Adobe Flash Player 16.0.0.257,Adobe Acrobat 9.3.0 - CPSID_52073,16.0.0.257,-,37,36,100,29,36,0,0,cpe:/a:adobe:flash_player:16.0.0.257,29,33,0
1617,adobe,flash_player,Adobe Flash Player 16.0.0.287,Adobe Acrobat 9.3.0 - CPSID_52073,16.0.0.287,-,37,32,100,29,36,0,0,cpe:/a:adobe:flash_player:16.0.0.287,29,33,0
1618,adobe,flash_player,Adobe Flash Player 16.0.0.296,Adobe Acrobat 9.3.0 - CPSID_52073,16.0.0.296,-,33,32,100,33,33,0,0,cpe:/a:adobe:flash_player:16.0.0.296,29,33,0
1619,adobe,flash_player,Adobe Flash Player 16.0.0.305,Adobe Acrobat 9.3.0 - CPSID_52073,16.0.0.305,-,33,36,100,29,32,0,0,cpe:/a:adobe:flash_player:16.0.0.305,29,33,0
1620,adobe,flash_player,Adobe Flash Player 17.0.0.134,Adobe Acrobat 9.3.0 - CPSID_52073,17.0.0.134,-,33,32,100,33,33,0,0,cpe:/a:adobe:flash_player:17.0.0.134,29,33,0
1621,adobe,flash_player,Adobe Flash Player 18.0.0.161,Adobe Acrobat 9.3.0 - CPSID_52073,18.0.0.161,-,30,32,100,29,28,0,0,cpe:/a:adobe:flash_player:18.0.0.161,29,33,0
1622,adobe,flash_player,Adobe Flash Player 18.0.0.194,Adobe Acrobat 9.3.0 - CPSID_52073,18.0.0.194,-,30,32,100,33,33,0,0,cpe:/a:adobe:flash_player:18.0.0.194,29,33,0
1623,adobe,flash_player,Adobe Flash Player 18.0.0.209,Adobe Acrobat 9.3.0 - CPSID_52073,18.0.0.209,-,37,32,100,33,36,0,0,cpe:/a:adobe:flash_player:18.0.0.209,29,33,0
1624,adobe,flash_player,Adobe Flash Player 3,Adobe Acrobat 9.3.0 - CPSID_52073,3,-,27,37,100,26,85,0,0,cpe:/a:adobe:flash_player:3,20,33,0
1625,adobe,flash_player,Adobe Flash Player 6.0.21.0,Adobe Acrobat 9.3.0 - CPSID_52073,6.0.21.0,-,35,34,100,30,33,0,0,cpe:/a:adobe:flash_player:6.0.21.0,27,33,0
1626,adobe,flash_player,Adobe Flash Player 6.0.79,Adobe Acrobat 9.3.0 - CPSID_52073,6.0.79,-,32,33,100,36,34,0,0,cpe:/a:adobe:flash_player:6.0.79,25,33,0
1627,adobe,flash_player,Adobe Flash MX 2004 7.0.14.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.14.0,-,30,29,100,30,33,0,0,cpe:/a:adobe:flash_player:7.0.14.0,28,33,0
1628,adobe,flash_player,Adobe Flash MX 2004 7.0.19.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.19.0,-,30,29,100,34,33,0,0,cpe:/a:adobe:flash_player:7.0.19.0,28,33,0
1629,adobe,flash_player,Adobe Flash MX 2004 7.0.24.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.24.0,-,30,29,100,26,37,0,0,cpe:/a:adobe:flash_player:7.0.24.0,28,33,0
1630,adobe,flash_player,Adobe Flash Player 7.0.25,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.25,-,32,33,100,32,30,0,0,cpe:/a:adobe:flash_player:7.0.25,25,33,0
1631,adobe,flash_player,Adobe Flash MX 2004 7.0.53.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.53.0,-,34,33,100,30,37,0,0,cpe:/a:adobe:flash_player:7.0.53.0,28,33,0
1632,adobe,flash_player,Adobe Flash MX 2004 7.0.60.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.60.0,-,30,29,100,26,33,0,0,cpe:/a:adobe:flash_player:7.0.60.0,28,33,0
1633,adobe,flash_player,Adobe Flash MX 2004 7.0.61.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.61.0,-,30,29,100,26,33,0,0,cpe:/a:adobe:flash_player:7.0.61.0,28,33,0
1634,adobe,flash_player,Adobe Flash Player 7.0.63,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.63,-,32,33,100,36,34,0,0,cpe:/a:adobe:flash_player:7.0.63,25,33,0
1635,adobe,flash_player,Adobe Flash MX 2004 7.0.66.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.66.0,-,30,29,100,26,33,0,0,cpe:/a:adobe:flash_player:7.0.66.0,28,33,0
1636,adobe,flash_player,Adobe Flash MX 2004 7.0.67.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.67.0,-,30,29,100,26,33,0,0,cpe:/a:adobe:flash_player:7.0.67.0,28,33,0
1637,adobe,flash_player,Adobe Flash MX 2004 7.0.68.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.68.0,-,30,29,100,26,33,0,0,cpe:/a:adobe:flash_player:7.0.68.0,28,33,0
1638,adobe,flash_player,Adobe Flash Player 7.0.69.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.69.0,-,31,34,100,35,33,0,0,cpe:/a:adobe:flash_player:7.0.69.0,27,33,0
1639,adobe,flash_player,Adobe Flash Player 7.0.70.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.70.0,-,35,34,100,30,33,0,0,cpe:/a:adobe:flash_player:7.0.70.0,27,33,0
1640,adobe,flash_player,Adobe Flash MX 2004 7.0.73.0,Adobe Acrobat 9.3.0 - CPSID_52073,7.0.73.0,-,34,33,100,30,37,0,0,cpe:/a:adobe:flash_player:7.0.73.0,28,33,0
1641,adobe,flash_player,Adobe Flash Player 8.0,Adobe Acrobat 9.3.0 - CPSID_52073,8,-,30,38,100,29,85,0,0,cpe:/a:adobe:flash_player:8.0,22,33,0
1642,adobe,flash_player,Adobe Flash Player 8.0.22.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.22.0,-,35,34,100,30,33,0,0,cpe:/a:adobe:flash_player:8.0.22.0,27,33,0
1643,adobe,flash_player,Adobe Flash 8.0.24.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.24.0,-,36,43,100,31,85,0,0,cpe:/a:adobe:flash_player:8.0.24.0,20,33,0
1644,adobe,flash_player,Adobe Flash Player 8.0.33.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.33.0,-,35,39,100,35,34,0,0,cpe:/a:adobe:flash_player:8.0.33.0,27,33,0
1645,adobe,flash_player,Adobe Flash Player 8.0.34.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.34.0,-,35,39,100,35,34,0,0,cpe:/a:adobe:flash_player:8.0.34.0,27,33,0
1646,adobe,flash_player,Adobe Flash Player 8.0.35.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.35.0,-,35,39,100,35,34,0,0,cpe:/a:adobe:flash_player:8.0.35.0,27,33,0
1647,adobe,flash_player,Adobe Flash Player 8.0.39.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.39.0,-,35,39,100,35,34,0,0,cpe:/a:adobe:flash_player:8.0.39.0,27,33,0
1648,adobe,flash_player,Adobe Flash Player 8.0.42.0,Adobe Acrobat 9.3.0 - CPSID_52073,8.0.42.0,-,35,34,100,30,33,0,0,cpe:/a:adobe:flash_player:8.0.42.0,27,33,0
1649,adobe,flash_player,Adobe Flash Player 9.0,Adobe Acrobat 9.3.0 - CPSID_52073,9,-,34,44,100,34,85,0,0,cpe:/a:adobe:flash_player:9.0,22,33,0
1650,adobe,flash_player,Adobe Flash Player 9.0.112.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.112.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.112.0,28,33,0
1651,adobe,flash_player,Adobe Flash Player 9.0.114.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.114.0,-,34,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.114.0,28,33,0
1652,adobe,flash_player,Adobe Flash Player 9.0.115.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.115.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.115.0,28,33,0
1653,adobe,flash_player,Adobe Flash Player 9.0.124.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.124.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.124.0,28,33,0
1654,adobe,flash_player,Adobe Flash Player 9.0.125.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.125.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.125.0,28,33,0
1655,adobe,flash_player,Adobe Flash Player 9.0.151.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.151.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.151.0,28,33,0
1656,adobe,flash_player,Adobe Flash Player 9.0.152.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.152.0,-,42,37,100,34,41,0,0,cpe:/a:adobe:flash_player:9.0.152.0,28,33,0
1657,adobe,flash_player,Adobe Flash 9.0.155.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.155.0,-,39,47,100,35,85,0,0,cpe:/a:adobe:flash_player:9.0.155.0,21,33,0
1658,adobe,flash_player,Adobe Flash Player 9.0.159.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.159.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.159.0,28,33,0
1659,adobe,flash_player,Adobe Flash Player 9.0.16,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.16,-,32,38,100,36,34,0,0,cpe:/a:adobe:flash_player:9.0.16,25,33,0
1660,adobe,flash_player,Adobe Flash Player 9.0.18d60,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.18d60,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.18d60,28,33,0
1661,adobe,flash_player,Adobe Flash Player 9.0.20,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.20,-,40,42,100,36,39,0,0,cpe:/a:adobe:flash_player:9.0.20,25,33,0
1662,adobe,flash_player,Adobe Flash Player 9.0.20.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.20.0,-,38,39,100,35,38,0,0,cpe:/a:adobe:flash_player:9.0.20.0,27,33,0
1663,adobe,flash_player,Adobe Flash Player 9.0.246.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.246.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.246.0,28,33,0
1664,adobe,flash_player,Adobe Flash Player 9.0.260.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.260.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.260.0,28,33,0
1665,adobe,flash_player,Adobe Flash Player 9.0.262.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.262.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.262.0,28,33,0
1666,adobe,flash_player,Adobe Flash Player 9.0.277.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.277.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.277.0,28,33,0
1667,adobe,flash_player,Adobe Flash Player 9.0.28,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.28,-,36,38,100,36,35,0,0,cpe:/a:adobe:flash_player:9.0.28,25,33,0
1668,adobe,flash_player,Adobe Flash Player 9.0.28.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.28.0,-,38,39,100,35,38,0,0,cpe:/a:adobe:flash_player:9.0.28.0,27,33,0
1669,adobe,flash_player,Adobe Flash Player 9.0.280,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.280,-,39,40,100,36,38,0,0,cpe:/a:adobe:flash_player:9.0.280,26,33,0
1670,adobe,flash_player,Adobe Flash Player 9.0.283.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.283.0,-,38,41,100,38,38,0,0,cpe:/a:adobe:flash_player:9.0.283.0,28,33,0
1671,adobe,flash_player,Adobe Flash Player 9.0.31,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.31,-,36,38,100,41,38,0,0,cpe:/a:adobe:flash_player:9.0.31,25,33,0
1672,adobe,flash_player,Adobe Flash Player 9.0.31.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.31.0,-,38,43,100,39,38,0,0,cpe:/a:adobe:flash_player:9.0.31.0,27,33,0
1673,adobe,flash_player,Adobe Flash Player 9.0.45.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.45.0,-,38,39,100,35,38,0,0,cpe:/a:adobe:flash_player:9.0.45.0,27,33,0
1674,adobe,flash_player,Adobe Flash Player 9.0.47.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.47.0,-,35,39,100,35,38,0,0,cpe:/a:adobe:flash_player:9.0.47.0,27,33,0
1675,adobe,flash_player,Adobe Flash Player 9.0.48.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.48.0,-,35,39,100,35,38,0,0,cpe:/a:adobe:flash_player:9.0.48.0,27,33,0
1676,adobe,flash_player,Adobe Flash Player 9.0.8.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.8.0,-,35,40,100,36,38,0,0,cpe:/a:adobe:flash_player:9.0.8.0,26,33,0
1677,adobe,flash_player,Adobe Flash Player 9.0.289.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.9.0,-,38,37,100,34,37,0,0,cpe:/a:adobe:flash_player:9.0.9.0,28,33,0
1678,adobe,flash_player,Adobe Flash Player 9.125.0,Adobe Acrobat 9.3.0 - CPSID_52073,9.125.0,-,35,40,100,36,34,0,0,cpe:/a:adobe:flash_player:9.125.0,26,33,0
1679,adobe,flash_player_for_android,Adobe Flash Player for Android 10.3.186.7,Adobe Acrobat 9.3.0 - CPSID_52073,10.3.186.7,-,33,34,100,37,35,0,0,cpe:/a:adobe:flash_player_for_android:10.3.186.7,41,33,0
1680,adobe,flash_player_for_android,Adobe Flash Player for Android 11.0.1.153,Adobe Acrobat 9.3.0 - CPSID_52073,11.0.1.153,-,33,34,100,33,35,0,0,cpe:/a:adobe:flash_player_for_android:11.0.1.153,41,33,0
1681,adobe,flash_player_for_android,Adobe Flash Player for Android 11.1.111.9,Adobe Acrobat 9.3.0 - CPSID_52073,11.1.111.9,-,27,27,100,33,31,0,0,cpe:/a:adobe:flash_player_for_android:11.1.111.9,41,33,0
1682,adobe,flash_player_for_linux,Adobe Flash Player 10.0.12.36 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,10.0.12.36,-,30,31,100,26,32,0,0,cpe:/a:adobe:flash_player_for_linux:10.0.12.36,35,33,0
1683,adobe,flash_player_for_linux,Adobe Flash Player 9.0.115.0 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.115.0,-,37,37,100,30,36,0,0,cpe:/a:adobe:flash_player_for_linux:9.0.115.0,34,33,0
1684,adobe,flash_player_for_linux,Adobe Flash Player 9.0.124.0 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.124.0,-,37,37,100,30,36,0,0,cpe:/a:adobe:flash_player_for_linux:9.0.124.0,34,33,0
1685,adobe,flash_player_for_linux,Adobe Flash Player 9.0.151.0 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.151.0,-,37,37,100,30,36,0,0,cpe:/a:adobe:flash_player_for_linux:9.0.151.0,34,33,0
1686,adobe,flash_player_for_linux,Adobe Flash 9.0.31 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.31,-,37,40,100,42,85,0,0,cpe:/a:adobe:flash_player_for_linux:9.0.31,24,33,0
1687,adobe,flash_player_for_linux,Adobe Flash 9.0.48.0 Linux,Adobe Acrobat 9.3.0 - CPSID_52073,9.0.48.0,-,39,45,100,36,38,0,0,cpe:/a:adobe:flash_player_for_linux:9.0.48.0,26,33,0
1688,adobe,flash_video_encoder,Adobe Flash Video Encoder 2.0,Adobe Acrobat 9.3.0 - CPSID_52073,2,-,33,32,100,38,36,0,0,cpe:/a:adobe:flash_video_encoder:2.0,29,33,0
1689,adobe,flex_builder,Adobe Flex Builder 3.0,Adobe Acrobat 9.3.0 - CPSID_52073,3,-,30,38,100,34,85,0,0,cpe:/a:adobe:flex_builder:3.0,22,33,0
1690,adobe,flex_builder_plug-in,Adobe Flex Builder Plug-in 3.0.2.214193,Adobe Acrobat 9.3.0 - CPSID_52073,3.0.2.214193,-,28,27,100,28,33,0,0,cpe:/a:adobe:flex_builder_plug-in:3.0.2.214193,39,33,0
1691,adobe,fonts_all,Adobe Fonts All 1.0,Adobe Acrobat 9.3.0 - CPSID_52073,1,-,32,46,100,37,85,0,0,cpe:/a:adobe:fonts_all:1.0,19,33,0
1692,adobe,fonts_all,Adobe Fonts All 2.0,Adobe Acrobat 9.3.0 - CPSID_52073,2,-,36,46,100,37,85,0,0,cpe:/a:adobe:fonts_all:2.0,19,33,0
